species_latin,recording_id,segment_index,start_s,duration_s,segment_path,spectrogram_path,visual_qc,qc_reason,reviewed_by,notes,auto_qc,auto_reason,auto_score,active_pixel_ratio,contrast_stddev,mean_luminance,audio_band_tag,audio_band_reason,dominant_freq_hz,low_band_ratio,mid_band_ratio,high_band_ratio,species_audio_median_hz,species_audio_mean_hz,species_audio_min_hz,species_audio_max_hz,species_audio_count,species_audio_status,species_audio_threshold_hz
Leptophyes punctatissima,850163,2,6.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC850163_seg002_start006.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC850163_seg002_start006.000s.png,review,unreviewed,,,auto_reject_candidate,low_signal,0.1858,0.0047,23.1908,39.2700,ultrasonic,high_frequency_dominant,3.5000,0.3376,0.0962,0.5662,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,850163,3,9.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC850163_seg003_start009.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC850163_seg003_start009.000s.png,review,unreviewed,,,auto_reject_candidate,low_signal,0.1846,0.0047,23.0149,38.8734,mixed,mixed_band,7.0000,0.3519,0.1074,0.5407,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,849624,0,0.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC849624_seg000_start000.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC849624_seg000_start000.000s.png,review,unreviewed,,,human_review,ambiguous,0.2505,0.0126,23.2841,52.2889,mixed,mixed_band,7212.0000,0.3713,0.1818,0.4469,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,849624,1,3.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC849624_seg001_start003.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC849624_seg001_start003.000s.png,review,unreviewed,,,human_review,ambiguous,0.2422,0.0119,22.8602,50.1661,mixed,mixed_band,7639.5000,0.5205,0.1950,0.2846,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,849624,2,6.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC849624_seg002_start006.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC849624_seg002_start006.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.8101,0.0807,24.2592,63.3778,mixed,mixed_band,7717.0000,0.3979,0.3189,0.2832,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,849624,3,9.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC849624_seg003_start009.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC849624_seg003_start009.000s.png,review,unreviewed,,,human_review,ambiguous,0.2816,0.0170,22.5518,53.5482,mixed,mixed_band,7709.5000,0.5182,0.2090,0.2728,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,849624,4,12.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC849624_seg004_start012.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC849624_seg004_start012.000s.png,review,unreviewed,,,human_review,ambiguous,0.2729,0.0154,23.2195,51.9432,mixed,mixed_band,7596.0000,0.5173,0.1891,0.2936,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,849638,0,0.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC849638_seg000_start000.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC849638_seg000_start000.000s.png,review,unreviewed,,,human_review,ambiguous,0.7796,0.0850,13.9817,101.2682,audible,low_frequency_dominant,7920.5000,0.5522,0.2485,0.1993,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,849638,1,3.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC849638_seg001_start003.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC849638_seg001_start003.000s.png,review,unreviewed,,,human_review,ambiguous,0.7335,0.0797,13.5063,102.4634,mixed,mixed_band,7507.5000,0.5416,0.2588,0.1996,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,849638,2,6.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC849638_seg002_start006.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC849638_seg002_start006.000s.png,review,unreviewed,,,human_review,ambiguous,0.7725,0.0847,13.2539,103.1305,audible,low_frequency_dominant,7633.5000,0.5555,0.2531,0.1914,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,849638,3,9.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC849638_seg003_start009.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC849638_seg003_start009.000s.png,review,unreviewed,,,human_review,ambiguous,0.7981,0.0874,13.8205,101.5810,mixed,mixed_band,7740.0000,0.5468,0.2664,0.1867,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,849638,4,12.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC849638_seg004_start012.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC849638_seg004_start012.000s.png,review,unreviewed,,,human_review,ambiguous,0.7383,0.0812,12.3473,104.9438,mixed,mixed_band,7518.0000,0.5256,0.2539,0.2205,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,850148,0,0.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC850148_seg000_start000.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC850148_seg000_start000.000s.png,review,unreviewed,,,auto_reject_candidate,low_signal,0.1826,0.0046,22.8230,41.8222,ultrasonic,high_frequency_dominant,1.0000,0.3337,0.1071,0.5592,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,850148,1,3.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC850148_seg001_start003.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC850148_seg001_start003.000s.png,review,unreviewed,,,auto_reject_candidate,low_signal,0.1890,0.0050,23.3219,46.0390,ultrasonic,high_frequency_dominant,13507.0000,0.3117,0.1141,0.5742,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,850148,2,6.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC850148_seg002_start006.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC850148_seg002_start006.000s.png,review,unreviewed,,,auto_reject_candidate,low_signal,0.1892,0.0050,23.3548,45.5621,ultrasonic,high_frequency_dominant,14694.0000,0.3346,0.1166,0.5488,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,850148,3,9.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC850148_seg003_start009.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC850148_seg003_start009.000s.png,review,unreviewed,,,auto_reject_candidate,low_signal,0.1989,0.0055,24.2257,45.2254,ultrasonic,high_frequency_dominant,16115.0000,0.2760,0.1003,0.6237,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,850148,4,12.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC850148_seg004_start012.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC850148_seg004_start012.000s.png,review,unreviewed,,,auto_reject_candidate,low_signal,0.1976,0.0051,24.5363,43.9086,ultrasonic,high_frequency_dominant,17385.0000,0.2766,0.0694,0.6540,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,849637,0,0.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC849637_seg000_start000.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC849637_seg000_start000.000s.png,review,unreviewed,,,human_review,ambiguous,0.7431,0.0795,15.2723,97.3477,audible,low_frequency_dominant,7696.5000,0.5526,0.2524,0.1951,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,849637,1,3.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC849637_seg001_start003.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC849637_seg001_start003.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.7061,0.0732,17.4954,92.2664,audible,low_frequency_dominant,7714.0000,0.5648,0.2451,0.1901,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,849637,2,6.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC849637_seg002_start006.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC849637_seg002_start006.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.7234,0.0757,17.0266,94.1746,audible,low_frequency_dominant,7935.0000,0.5546,0.2596,0.1858,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,849637,3,9.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC849637_seg003_start009.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC849637_seg003_start009.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.7282,0.0746,19.1804,88.3256,audible,low_frequency_dominant,7650.0000,0.5692,0.2456,0.1852,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,849637,4,12.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC849637_seg004_start012.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC849637_seg004_start012.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.6948,0.0715,17.8929,91.7000,audible,low_frequency_dominant,7600.0000,0.5706,0.2526,0.1768,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,849639,0,0.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC849639_seg000_start000.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC849639_seg000_start000.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.7034,0.0735,16.6850,94.3262,audible,low_frequency_dominant,7548.5000,0.5553,0.2548,0.1899,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,849639,1,3.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC849639_seg001_start003.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC849639_seg001_start003.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.7474,0.0792,16.3210,95.2439,mixed,mixed_band,7568.5000,0.5454,0.2580,0.1965,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,849639,2,6.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC849639_seg002_start006.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC849639_seg002_start006.000s.png,review,unreviewed,,,human_review,ambiguous,0.6870,0.0732,14.4917,100.0450,mixed,mixed_band,7641.0000,0.5422,0.2546,0.2032,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,849639,3,9.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC849639_seg003_start009.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC849639_seg003_start009.000s.png,review,unreviewed,,,human_review,ambiguous,0.7235,0.0779,14.2283,101.2557,mixed,mixed_band,7954.5000,0.5495,0.2548,0.1957,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Leptophyes punctatissima,849639,4,12.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/leptophyes-punctatissima/XC849639_seg004_start012.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/leptophyes-punctatissima/XC849639_seg004_start012.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.7455,0.0783,17.1843,94.4404,audible,low_frequency_dominant,7648.0000,0.5706,0.2542,0.1753,10167.5000,10891.6398,1.0000,17443.5000,93,audible_list_keep,28000.0
Roeseliana roeselii,969404,0,0.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/roeseliana-roeselii/XC969404_seg000_start000.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/roeseliana-roeselii/XC969404_seg000_start000.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.8970,0.0816,36.7680,106.6197,ultrasonic,high_frequency_dominant,19162.0000,0.0022,0.0053,0.9925,19673.7500,18704.2123,0.5000,22129.5000,106,audible_list_keep,28000.0
Roeseliana roeselii,969404,1,3.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/roeseliana-roeselii/XC969404_seg001_start003.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/roeseliana-roeselii/XC969404_seg001_start003.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1039,31.7198,92.9437,ultrasonic,high_frequency_dominant,19674.5000,0.0005,0.0027,0.9968,19673.7500,18704.2123,0.5000,22129.5000,106,audible_list_keep,28000.0
Roeseliana roeselii,969404,2,6.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/roeseliana-roeselii/XC969404_seg002_start006.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/roeseliana-roeselii/XC969404_seg002_start006.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1297,33.6759,96.8626,ultrasonic,high_frequency_dominant,19351.0000,0.0027,0.0095,0.9878,19673.7500,18704.2123,0.5000,22129.5000,106,audible_list_keep,28000.0
Roeseliana roeselii,969404,3,9.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/roeseliana-roeselii/XC969404_seg003_start009.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/roeseliana-roeselii/XC969404_seg003_start009.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1167,33.3151,98.3748,ultrasonic,high_frequency_dominant,19397.0000,0.0004,0.0041,0.9955,19673.7500,18704.2123,0.5000,22129.5000,106,audible_list_keep,28000.0
Roeseliana roeselii,969404,4,12.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/roeseliana-roeselii/XC969404_seg004_start012.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/roeseliana-roeselii/XC969404_seg004_start012.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1096,35.1005,102.8398,ultrasonic,high_frequency_dominant,19473.5000,0.0008,0.0049,0.9943,19673.7500,18704.2123,0.5000,22129.5000,106,audible_list_keep,28000.0
Roeseliana roeselii,969404,5,15.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/roeseliana-roeselii/XC969404_seg005_start015.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/roeseliana-roeselii/XC969404_seg005_start015.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,1.0000,0.1108,31.8705,97.1644,ultrasonic,high_frequency_dominant,19609.5000,0.0009,0.0042,0.9949,19673.7500,18704.2123,0.5000,22129.5000,106,audible_list_keep,28000.0
Roeseliana roeselii,969404,6,18.000,3.000,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/segments/roeseliana-roeselii/XC969404_seg006_start018.000s.wav,/Users/jchavauxm5/PKA_JCH/JCH_Inbox/03_PROJECTS/03_WILDNEXUS/06_COMPONENTS/BIOACOUSTIC/INSECTNET/03_AUDIO_DOWNLOADS/spectrograms/roeseliana-roeselii/XC969404_seg006_start018.000s.png,review,unreviewed,,,auto_keep_candidate,structured_signal,0.8832,0.0804,36.1285,106.6405,ultrasonic,high_frequency_dominant,19723.5000,0.0004,0.0031,0.9966,19673.7500,18704.2123,0.5000,22129.5000,106,audible_list_keep,28000.0
